10.1039c5dt01770j,10.1039c5dt01770j.Isotherm6.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Methane,273,bar,cm3(STP)/g,0.008002,0.774,1.00699,48.121,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm7.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Carbon Dioxide,298,bar,cm3(STP)/g,0.004029,0.334,1.00528,68.164,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm8.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Methane,298,bar,cm3(STP)/g,0.011296,0.482,1.00691,21.54,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm9.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Nitrogen,298,bar,cm3(STP)/g,0.011139,0.329,1.00875,3.677,1,RUSCUF
10.1039c2ce25092f,10.1039C2ce25092f.Isotherm1.json,[Co2(ndc)2(bpee)2](bpee),Carbon Dioxide,195,bar,ml/g,0.00735572,1.60804,0.928659,40.3015,1,LIDWIG
10.1021cg800181q,10.1021Cg800181q.Isotherm1.json,C2H6O6Mg,Carbon Dioxide,298,bar,wt%,0.00242404,0.00536398,0.938105,1.3249,2,MGFORD04/DOHDOU
10.1021cg800181q,10.1021Cg800181q.Isotherm2.json,C2H6O6Mg,Carbon Dioxide,298,bar,wt%,0.0193923,0.0214559,0.935681,0.933333,2,MGFORD04/DOHDOU
10.1021ic302758g,10.1021Ic302758g.isotherm1.json,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},Carbon Dioxide,195,bar,mmol/g,0.00182509,5.56202,0.945691,121.481,1,PIBLUJ
10.1021ic302758g,10.1021Ic302758g.isotherm2.json,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},Nitrogen,77,bar,mmol/g,0.00658518,4.36843,0.993384,30.8189,1,PIBLUJ
10.1021ic302758g,10.1021Ic302758g.isotherm3.json,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},Carbon Dioxide,298,bar,mmol/g,1.28116,1.80007,34.9502,3.44162,1,PIBLUJ
